Year,FULL NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,FTA,FT%,2PA,2P%,3PA,3P%,eFG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,ORTG,DRTG,TO_100_Games,Salary,Cap Maximum,Salary%OfCap,Traded,Center,Forward,Guard,Salary_Scaled,Salary_BoxCox,Salary_Scaled_BoxCox
2016,Joel Anthony,San,C,34.0,19,6.4,13.4,8.7,8,0.625,16,0.625,0,0.0,0.625,0.64,1.3,1.6,14.4,0.2,3.4,0.11,0.32,4.7,,,17.0,663810.0,94143000,0.0071,0,1,0,0,792640.3167521749,47.53555225629339,60.13052880953063
2019,Anfernee Simons,Por,G,21.19,70,20.7,43.1,18.7,92,0.826,311,0.447,226,0.332,0.3287392923649907,0.501,8.3,2.2,5.5,1.4,9.2,0.37,0.14,5.7,101.6,111.2,9.6,2149560.0,109140000,0.0197,0,0,0,1,2214042.8609125894,58.72527241208759,73.6918692728687
2021,Buddy Hield,Sac,G,29.26,71,32.5,67.7,22.4,120,0.8815,318,0.48850000000000005,632,0.348,0.299555864369094,0.543,16.4,4.65,7.85,3.45,15.399999999999999,0.875,0.26,7.65,106.3,111.15,11.350000000000001,23073234.0,112414000,0.2053,0,0,0,1,23073234.0,88.93546771981606,116.07339028078079
2016,AJ Hammons,Dal,C,24.0,22,7.4,15.5,17.6,20,0.45,32,0.375,10,0.5,0.34523809523809523,0.472,2.2,1.7,13.2,0.2,3.8,0.05,0.59,4.9,,,16.400000000000002,650000.0,94143000,0.0069,0,1,0,0,776150.112063563,47.35398745505957,59.87871941756632
2020,Karim Mane,Orl,G,21.0,10,8.8,18.4,8.9,5,0.8,11,0.182,2,0.5,0.19246153846153843,0.362,1.1,1.4,8.2,0.4,6.0,0.0,0.2,3.9,76.6,106.8,16.5,344557.0,109140000,0.0032,0,0,0,1,354893.07859629835,42.15196126553531,51.16277895057111
2015,Ryan Kelly,Lal,PF,24.0,36,13.1,27.2,17.8,54,0.685,112,0.446,37,0.135,0.35201006711409394,0.44,4.2,3.4,13.8,0.6,6.9,0.36,0.28,6.2,,,9.4,1724250.0,70000000,0.0246,0,0,1,0,2768997.707142857,56.461348908566414,76.99805171388255
2015,Ryan Hollins,Was,C,31.0,37,11.25,23.4,10.6,42,0.3095,79,0.598,0,0.0,0.598,0.606,2.6,2.45,12.4,0.15,1.85,0.095,0.41500000000000004,2.2,,,24.4,615906.0,70000000,0.0088,0,1,0,0,989092.2440571428,46.89147925633294,62.84220883883477
2013,Mike Scott,Atl,PF,25.0,80,18.3,37.8,23.7,132,0.78,428,0.558,200,0.31,0.42965605095541404,0.559,9.6,3.6,11.2,0.9,9.0,0.38,0.09,6.9,,,10.299999999999999,788872.0,58679000,0.0134,0,0,1,0,1511277.5781455035,49.04969536047565,68.3506441774915
2017,Gordon Hayward,Bos,SF,27.0,1,5.3,11.0,16.9,0,0.0,1,1.0,1,0.0,0.5,0.5,2.0,1.0,10.3,0.0,0.0,0.0,0.0,0.0,99.3,87.3,0.0,29727900.0,99093000,0.3,0,0,1,0,33724200.0,92.8965066178081,124.81236798030538
2021,Spencer Dinwiddie,Was,G,28.96,58,30.65,63.95,21.6,217,0.777,366,0.501,294,0.346,0.36067770034843205,0.5585,15.100000000000001,4.15,7.449999999999999,4.949999999999999,24.450000000000003,0.77,0.185,8.75,117.6,107.25,9.3,17142857.0,112414000,0.1525,0,0,0,1,17142857.0,84.49281569118561,109.64389081183029
2014,Matt Bonner,San,PF,34.0,72,13.0,27.1,12.7,37,0.811,104,0.462,126,0.365,0.3088826086956522,0.536,3.7,1.6,7.0,0.7,7.1,0.14,0.17,4.9,,,4.3,1448490.0,63065000,0.023,0,0,1,0,2581948.0672322204,54.727826205130015,75.94961763150695
2015,Chris Kaman,Por,C,33.0,16,7.0,14.6,20.4,3,1.0,39,0.487,4,0.25,0.4533255813953488,0.496,2.8,1.5,11.6,0.7,15.9,0.06,0.06,8.2,,,15.299999999999999,5000000.0,70000000,0.0714,0,1,0,0,8029571.428571428,68.175953559215,94.73049372827568
2016,Christian Wood,Cha,PF,21.0,13,8.2,17.1,15.4,15,0.733,18,0.667,5,0.0,0.522,0.591,2.7,2.2,14.9,0.2,2.8,0.23,0.46,5.2,,,19.1,874636.0,94143000,0.0093,0,0,1,0,1044382.8144843483,49.97531317017702,63.52533926335145
2017,Shelvin Mack,Orl,PG,27.0,69,19.8,41.2,17.6,97,0.711,275,0.473,139,0.345,0.37210748792270526,0.518,6.9,2.4,6.7,3.9,29.5,0.78,0.12,8.1,106.5,107.4,16.3,6000000.0,99093000,0.0605,0,0,0,1,6806575.641064455,70.39122163369815,91.74687269237255
2016,Marco Belinelli,Cha,SG,30.0,74,24.0,50.0,19.2,168,0.893,332,0.488,283,0.36,0.346269918699187,0.566,10.5,2.4,5.5,2.0,13.1,0.59,0.12,6.2,,,9.2,6333333.0,94143000,0.0673,0,0,0,1,7562487.873362863,71.06075071258834,93.63793834078865
2016,Malcolm Brogdon,Mil,SG,24.0,75,26.4,55.1,18.5,126,0.865,442,0.48,193,0.404,0.39550551181102367,0.555,10.2,2.8,6.3,4.2,24.3,1.12,0.16,7.5,,,14.099999999999998,875000.0,94143000,0.0093,0,0,0,1,1044817.4585471039,49.97907619017764,63.53059112894438
2018,Bradley Beal,Was,G,25.79,82,36.9,76.9,28.4,448,0.808,1012,0.548,596,0.351,0.40993407960199,0.581,25.6,5.0,7.3,5.5,24.1,1.5,0.7,9.6,113.6,110.2,11.0,25434262.0,101869000,0.2497,0,0,0,1,28067097.23731459,90.43919397947249,120.5087740406884
2017,Aaron Harrison,Dal,SG,23.0,9,25.9,54.0,15.5,17,0.765,26,0.385,43,0.209,0.21019565217391303,0.392,6.7,2.7,5.7,1.2,6.7,1.0,0.22,4.3,87.9,100.8,3.8,174570.0,99093000,0.0018,0,0,0,1,198037.3182767703,37.1384389850176,45.43052661231186
2020,Gabe Vincent,Mia,G,24.92,50,13.1,27.3,19.1,23,0.87,84,0.5,149,0.309,0.27905793991416306,0.498,4.8,1.1,4.9,1.3,15.1,0.42,0.04,5.8,97.8,103.0,12.3,660750.0,109140000,0.0061,0,0,0,1,680571.2891698736,47.49559660601558,58.3264793766204
2014,Marvin Williams,Cha,PF,28.0,78,26.1,54.3,13.5,87,0.713,230,0.5,265,0.358,0.32815151515151514,0.541,7.4,4.9,10.4,1.3,7.8,0.88,0.46,5.5,,,10.100000000000001,7000000.0,63065000,0.111,0,0,1,0,12477570.760326646,72.3155932279219,103.14527785021721
2018,Alex Abrines,Okc,G,25.69,31,19.0,39.5,12.2,13,0.923,30,0.5,127,0.323,0.2261815286624204,0.507,5.3,1.5,4.2,0.6,4.3,0.55,0.19,3.5,103.1,103.9,7.9,3667645.0,101869000,0.036,0,0,0,1,4047302.369022961,64.5566918487887,82.92778869619751
2021,Theo Maledon,Okc,G,20.78,45,15.7,32.7,18.8,73,0.753,110,0.409,119,0.261,0.2642772925764192,0.456,5.3,2.2,7.2,1.7,16.2,0.56,0.18,6.9,92.9,108.4,15.3,2000000.0,112414000,0.0178,0,0,0,1,2000000.0,57.97588482771508,72.23310303980449
2013,JaVale McGee,Den,C,26.0,5,15.7,30.8,25.7,1,1.0,39,0.436,0,0.0,0.43600000000000005,0.444,7.0,3.4,11.7,0.4,4.4,0.2,1.4,5.4,,,16.900000000000002,10750000.0,58679000,0.1832,0,1,0,0,20594258.593363896,77.92933413248264,113.57224364453155
2021,Chris Paul,Pho,G,36.88,58,33.0,68.8,20.0,185,0.843,485,0.546,182,0.33,0.44203898050974516,0.579,14.9,4.5,7.2,10.7,43.9,1.86,0.31,10.9,123.0,103.4,15.6,30800000.0,112414000,0.274,0,0,0,1,30800000.0,93.46326925139908,122.66846806365037
2014,Aaron Brooks,Chi,PG,30.0,82,23.0,47.9,25.4,174,0.833,504,0.442,313,0.387,0.34679742962056304,0.534,11.6,2.0,4.8,3.2,24.2,0.66,0.18,7.3,,,14.899999999999999,915243.0,63065000,0.0145,0,0,0,1,1631429.8993419488,50.387227703363635,69.39100888982932
2021,Denzel Valentine,Cle,G,28.35,24,9.3,19.3,14.85,0,0.0,19,0.639,47,0.371,0.30035685483870966,0.5705,2.7,1.85,11.05,0.25,3.8,0.41000000000000003,0.0,2.9,87.65,97.19999999999999,23.599999999999998,1005633.0,112414000,0.0089,0,0,0,1,1005633.0,51.25175406185232,63.04977806162026
2020,Dean Wade,Cle,F-C,24.49,63,19.2,40.1,12.9,39,0.769,98,0.571,213,0.366,0.3052636655948553,0.573,6.0,3.4,9.9,1.2,8.9,0.54,0.33,6.0,115.5,111.0,8.4,1517981.0,109140000,0.0139,0,1,1,0,1563517.6482866046,55.189183360563185,68.81098881037859
2014,PJ Tucker,Pho,SF,29.0,78,30.6,63.7,14.2,143,0.727,344,0.506,252,0.345,0.36498993288590603,0.541,9.1,6.4,11.5,1.6,7.4,1.37,0.29,5.9,,,12.7,5700000.0,63065000,0.0904,0,0,1,0,10160307.619123125,69.76140527592733,99.13890898728674
2021,Ryan Arcidiacono,Nyk,G,27.99,5,3.2,6.8,8.1,0,0.0,1,0.0,2,1.0,0.3333333333333333,1.0,1.2,0.2,3.3,0.0,0.0,0.0,0.0,0.0,,,0.0,774727.0,112414000,0.0069,0,0,0,1,774727.0,48.888996946593934,59.85678387917404
2014,Anthony Davis,Nor,PF,21.0,68,36.1,75.2,28.3,461,0.805,1187,0.54,12,0.083,0.5350108423686406,0.591,24.4,10.2,16.1,2.2,11.5,1.47,2.94,9.1,,,6.3,5607240.0,63065000,0.0889,0,0,1,0,9994961.981447712,69.56103653622961,98.82539077465694
2014,Jared Sullinger,Bos,PF,22.0,58,27.0,56.3,23.8,129,0.744,523,0.495,184,0.283,0.40299999999999997,0.504,13.3,7.6,15.4,2.3,14.2,0.76,0.72,9.1,,,9.3,1424520.0,63065000,0.0226,0,0,1,0,2539221.2999286447,54.56437486426955,75.7014560010251
2021,Brandon Williams,Por,G,22.33,14,25.5,53.2,27.7,74,0.676,105,0.476,60,0.3,0.3574545454545454,0.516,14.6,3.2,6.9,2.6,16.4,0.93,0.43,7.8,99.9,111.7,13.6,180798.0,112414000,0.0016,0,0,0,1,180798.0,37.38372147268977,44.58953050555015
2021,Neemias Queta,Sac,C,22.69,10,5.6,11.7,22.3,5,0.6,23,0.391,0,0.0,0.391,0.417,2.1,1.9,18.4,0.4,10.5,0.1,0.4,8.3,98.9,98.2,13.7,462629.0,112414000,0.0041,0,1,0,0,462629.0,44.501012070514605,53.97697741776103
2015,Kyrie Irving,Cle,PG,23.0,53,31.5,65.5,29.5,191,0.885,619,0.501,260,0.323,0.4005790671217293,0.54,19.6,2.9,5.3,4.7,26.6,1.06,0.34,8.2,,,11.4,16407500.0,70000000,0.2344,0,0,0,1,26349038.64285714,83.85499827227802,119.06140364598083
2016,Cody Zeller,Cha,PF,24.0,62,27.8,58.0,15.5,196,0.679,442,0.572,1,0.0,0.5707088036117381,0.604,10.3,6.5,12.9,1.6,9.1,1.0,0.94,6.8,,,10.9,5318313.0,94143000,0.0565,0,0,1,0,6350475.739906313,68.91858425926262,90.52114125383955
2016,Seth Curry,Dal,PG,26.0,70,29.0,60.4,19.5,100,0.85,381,0.528,322,0.425,0.3834893314366999,0.601,12.8,2.6,5.1,2.7,15.9,1.13,0.1,6.2,,,11.0,2898000.0,94143000,0.0308,0,0,0,1,3460435.422708008,61.92413358264127,80.43043887242195
2019,John Collins,Atl,F,22.89,41,33.2,69.3,22.7,150,0.8,458,0.642,147,0.401,0.5347264462809918,0.659,21.6,10.1,16.4,1.5,7.6,0.76,1.61,8.3,123.5,106.6,10.1,2686560.0,109140000,0.0246,0,0,1,0,2767151.8768554153,61.098348987378536,76.98799234350471
2015,Jeremy Lamb,Cha,SG,23.0,66,18.6,38.7,22.0,88,0.727,329,0.529,181,0.309,0.3960892156862745,0.529,8.8,3.8,11.2,1.2,11.0,0.64,0.45,7.4,,,8.4,3034356.0,70000000,0.0433,0,0,0,1,4872915.648342857,62.430234942572156,85.98138719265296
2017,MarShon Brooks,Mem,SG,29.0,7,27.5,57.3,29.9,23,0.87,70,0.457,32,0.594,0.40680392156862744,0.629,20.1,3.1,6.6,3.6,26.0,1.57,0.43,8.8,117.5,112.8,12.5,86118.0,99093000,0.0009,0,0,0,1,97694.78017619811,32.47815488145003,39.258648939621885
2020,Dorian Finney-Smith,Dal,F,28.04,60,32.0,66.7,12.3,41,0.756,164,0.616,302,0.394,0.34445922746781116,0.609,9.8,5.4,9.4,1.7,7.2,0.87,0.4,5.6,123.5,109.4,9.0,4000000.0,109140000,0.0367,0,0,1,0,4119992.669965183,65.551678180771,83.21611706636924
2016,Dante Exum,Uta,PG,21.0,66,18.6,38.8,18.1,73,0.795,214,0.519,149,0.295,0.3665110192837465,0.521,6.2,2.0,6.2,1.7,14.0,0.32,0.18,5.9,,,16.8,3940320.0,94143000,0.0419,0,0,0,1,4705045.860871228,65.37825522309622,85.39676959873626
2013,Quincy Acy,Tor,SF,23.0,63,11.2,21.950000000000003,12.4,53,0.646,126,0.47,15,0.30000000000000004,0.41083802024746907,0.53,2.7,2.85,14.6,0.5,7.4,0.45499999999999996,0.42,5.8,,,13.1,788872.0,58679000,0.0134,0,0,1,0,1511277.5781455035,49.04969536047565,68.3506441774915
2021,Vlatko Cancar,Den,F,24.95,14,10.9,22.7,15.1,12,0.75,27,0.556,12,0.583,0.47461538461538466,0.678,4.3,1.6,8.4,0.9,12.0,0.14,0.21,6.7,123.8,107.3,15.3,1782621.0,112414000,0.0159,0,0,1,0,1782621.0,56.798088051194625,70.61463055460575
2016,Raul Neto,Uta,PG,24.0,40,8.6,18.0,14.9,9,0.889,60,0.517,31,0.323,0.3958956043956044,0.527,2.5,0.8,5.0,0.9,15.1,0.53,0.13,5.7,,,13.600000000000001,877800.0,94143000,0.0093,0,0,0,1,1048160.8744144547,50.00797866868642,63.57093052670312
2020,Marcus Smart,Bos,G,27.2,48,32.9,68.6,18.4,162,0.79,228,0.482,282,0.33,0.3067176470588235,0.539,13.1,3.5,5.9,5.7,23.6,1.5,0.5,7.8,113.2,108.7,14.2,12946428.0,109140000,0.1186,0,0,0,1,13334797.115558,80.48517004266805,104.47356815407919
2013,Alec Burks,Uta,SG,22.0,78,27.9,57.9,24.0,373,0.748,688,0.48,143,0.35,0.4275150421179302,0.547,14.0,3.3,6.8,2.7,17.0,0.88,0.18,7.2,,,13.0,2323200.0,58679000,0.0396,0,0,0,1,4450658.750149116,59.542293474871,84.47749883736441
2021,Nikola Vucevic,Chi,C,31.41,64,33.4,69.7,24.6,106,0.745,731,0.542,300,0.313,0.42982735208535405,0.535,18.0,11.3,18.9,3.3,15.3,0.98,1.03,10.5,107.8,104.6,10.1,24000000.0,112414000,0.2135,0,1,0,0,24000000.0,89.54046445985257,116.95217597446491
2013,Mike Miller,Mem,SF,33.0,82,20.6,42.6,14.9,56,0.821,210,0.505,233,0.459,0.36009819413092553,0.619,7.1,2.5,7.3,1.6,11.5,0.32,0.06,5.9,,,14.099999999999998,7599507.0,58679000,0.1295,0,0,1,0,14558717.4269841,73.36109641435229,106.25399622035383
2013,Jordan Crawford,Bos,SG,25.0,81,23.05,47.6,24.55,169,0.855,502,0.474,285,0.3155,0.35833955761929326,0.5145,11.05,2.3,5.5,3.55,22.85,0.59,0.065,7.449999999999999,,,13.3,2162418.0,58679000,0.0369,0,0,0,1,4142641.4399018385,58.78763577930751,83.30510469546003
2020,Nikola Vucevic,Orl,C,30.56,70,33.35,69.45,29.049999999999997,156,0.8485,956,0.512,440,0.397,0.41346244673936594,0.5575,23.0,11.7,18.799999999999997,3.8499999999999996,21.05,0.915,0.7050000000000001,12.149999999999999,111.85,106.65,7.9,26000000.0,109140000,0.2382,0,1,0,0,26779952.35477369,90.78202739779167,119.43150967056371
2018,Iman Shumpert,Sac,G,28.79,62,22.65,47.15,13.95,45,0.6645,173,0.4425,273,0.33099999999999996,0.25773164438189067,0.48350000000000004,6.75,2.9000000000000004,6.949999999999999,1.6500000000000001,9.149999999999999,0.8350000000000001,0.33999999999999997,5.5,100.5,106.4,10.05,11011234.0,101869000,0.1081,0,0,0,1,12151065.180535786,78.25512812435588,102.61968901492426
2017,Arron Afflalo,Orl,SG,32.0,53,12.9,26.8,12.5,26,0.846,92,0.413,70,0.386,0.3179382716049382,0.516,3.4,1.2,5.3,0.6,6.2,0.08,0.17,4.2,98.8,108.1,10.8,5328652.0,99093000,0.0538,0,0,0,1,6044978.817151564,68.94207330531444,89.65928099897401
2021,Josh Giddey,Okc,G,19.45,54,31.5,65.6,22.2,79,0.709,457,0.492,213,0.263,0.37739328358208957,0.478,12.5,7.8,12.6,6.4,32.5,0.94,0.37,10.9,97.7,108.8,19.5,5988000.0,112414000,0.0533,0,0,0,1,5988000.0,70.36654195568734,89.49461199910785
2020,Paul Watson,Tor,G,26.38,27,11.0,22.9,13.8,8,0.625,18,0.444,64,0.469,0.2804878048780488,0.649,4.1,1.7,8.3,0.6,8.2,0.19,0.11,5.9,120.3,104.9,9.5,1445697.0,109140000,0.0132,0,0,0,1,1489065.2607476637,54.70889807947108,68.15095897144214
2021,Cameron McGriff,Por,F,24.48,3,15.3,31.9,14.0,2,1.0,8,0.375,6,0.333,0.28564285714285714,0.47,4.7,5.0,17.8,1.0,9.4,0.0,0.33,7.5,125.2,103.3,0.0,53176.0,112414000,0.0005,0,0,1,0,53176.0,29.589398834263935,34.548841318608396
2020,Pascal Siakam,Tor,F,27.12,56,35.8,74.6,26.4,301,0.827,715,0.509,246,0.297,0.41671800208116544,0.547,21.4,7.2,11.1,4.5,20.5,1.14,0.68,9.9,110.6,107.4,10.6,30559200.0,109140000,0.28,0,0,1,0,31475920.000000004,93.3374293205187,123.17834947782373
2015,Manu Ginobili,San,SG,38.0,58,19.6,40.7,23.6,112,0.813,256,0.496,179,0.391,0.3723459770114943,0.573,9.6,2.5,7.3,3.1,23.6,1.14,0.19,8.6,,,17.0,2814000.0,70000000,0.0402,0,0,0,1,4519042.8,61.60232263180164,84.72875081061626
2021,Paris Bass,Pho,F,26.57,2,3.7,7.7,51.9,2,1.0,4,0.5,2,0.0,0.3333333333333333,0.436,3.0,2.0,29.0,0.0,0.0,0.5,0.0,0.0,,,22.5,106352.0,112414000,0.0009,0,0,1,0,106352.0,33.81492662256977,39.95878608185236
2013,David West,Ind,PF,33.0,80,30.7,63.7,22.0,251,0.789,924,0.491,15,0.267,0.48528913738019164,0.533,14.0,6.8,12.4,2.8,16.2,0.76,0.93,8.4,,,11.200000000000001,12000000.0,58679000,0.2045,0,0,1,0,22988939.825150393,79.43231348778923,115.99203726308714
2019,Montrezl Harrell,Lac,F-C,26.55,63,27.8,57.8,25.7,351,0.658,795,0.592,18,0.0,0.5788929889298893,0.606,18.6,7.1,13.2,1.7,10.4,0.63,1.11,8.7,118.5,102.2,10.0,6000000.0,109140000,0.055,0,1,1,0,6179989.004947774,70.39122163369815,90.0444565795629
2019,Ben Simmons,Phi,F,24.07,57,35.4,73.7,20.9,298,0.621,641,0.582,7,0.286,0.5772577160493826,0.601,16.4,7.8,12.2,8.0,33.8,2.11,0.58,11.4,115.2,100.7,20.4,8113929.0,109140000,0.0743,0,0,1,0,8357332.001154481,74.20440898928832,95.46654673036612
2019,Vic Law,Orl,F,24.66,8,7.7,16.1,15.8,6,0.333,11,0.455,7,0.143,0.3058611111111111,0.363,1.9,1.4,9.6,0.4,6.7,0.25,0.0,5.3,79.1,102.5,8.8,79568.0,109140000,0.0007,0,0,1,0,81954.89419094741,31.988652950226392,37.844073490438035
2014,Dorell Wright,Por,SF,29.0,48,12.3,25.7,17.3,42,0.81,82,0.378,108,0.38,0.2711368421052632,0.525,4.6,2.3,10.0,0.9,10.2,0.42,0.21,6.9,,,7.9,3145000.0,63065000,0.0499,0,0,1,0,5605994.2916039005,62.82706384560156,88.35627744570509
2015,Axel Toupane,Den,SF,23.0,21,14.5,30.3,11.9,17,0.765,30,0.4,40,0.325,0.2642857142857143,0.49,3.6,1.5,5.6,0.7,7.0,0.33,0.29,4.3,,,7.199999999999999,61775.0,70000000,0.0009,0,0,1,0,99205.355,30.46364022516776,39.38437078045962
2014,Tristan Thompson,Cle,PF,23.0,82,26.8,55.7,14.2,248,0.641,488,0.547,0,0.0,0.547,0.58,8.5,8.0,17.2,0.5,2.7,0.41,0.74,4.8,,,12.2,5421233.0,63065000,0.086,0,0,1,0,9663402.623673987,69.15071992227213,98.18371956543574
2014,Marco Belinelli,San,SG,28.0,62,22.4,46.7,19.1,99,0.848,240,0.471,230,0.374,0.33202127659574465,0.553,9.2,2.5,6.4,1.5,10.3,0.5,0.05,5.8,,,10.6,2873750.0,63065000,0.0456,0,0,0,1,5122488.424641243,61.832042164271925,86.82083312852264
2020,Stanley Johnson,Tor,F-G,24.97,61,16.5,34.3,13.4,55,0.8,96,0.458,137,0.328,0.28513304721030047,0.519,4.4,2.5,8.4,1.5,12.0,0.85,0.31,6.2,101.5,103.8,17.4,3804150.0,109140000,0.0349,0,0,1,1,3918267.5288620126,64.97415599122105,82.40537812733108
2019,RJ Barrett,Nyk,F-G,20.17,56,30.4,63.4,24.0,254,0.614,530,0.432,197,0.32,0.35829436038514445,0.479,14.3,5.0,8.8,2.6,12.8,0.95,0.3,7.5,94.9,109.3,12.9,7839960.0,109140000,0.0718,0,0,1,1,8075144.433205059,73.76105586127251,94.83428997144071
2013,Patrick Mills,San,PG,25.0,81,18.7,38.7,22.8,82,0.89,348,0.5,318,0.425,0.3627252252252252,0.588,10.2,2.1,6.3,1.8,15.5,0.84,0.11,7.2,,,8.1,1133950.0,58679000,0.0193,0,0,0,1,2172359.0262274407,52.373266994397525,73.41710499348362
2018,Thomas Welsh,Den,C,23.18,11,3.3,6.9,17.5,2,0.5,6,0.667,7,0.429,0.4233461538461539,0.648,1.6,0.4,6.0,0.5,20.3,0.0,0.0,8.3,,,6.7,77250.0,101869000,0.0008,0,1,0,0,85246.55685242811,31.80730147244916,38.15721093781661
2015,Brook Lopez,Bro,C,27.0,73,33.7,70.1,27.3,403,0.787,1143,0.515,14,0.143,0.5096335350043215,0.562,20.6,7.8,13.1,2.0,10.7,0.79,1.7,8.1,,,11.600000000000001,19689000.0,70000000,0.2813,0,1,0,0,31618846.371428568,86.53718028956959,123.28501862775138
2017,Reggie Jackson,Det,PG,27.0,45,26.7,55.6,27.1,134,0.836,408,0.475,169,0.308,0.38098093587521664,0.516,14.6,2.8,5.7,5.3,32.8,0.6,0.09,9.0,105.5,104.8,13.5,16000000.0,99093000,0.1615,0,0,0,1,18150868.37617188,83.49115126469732,110.85342708565595
2014,Nick Young,Lal,SG,29.0,42,23.8,49.6,26.4,148,0.892,251,0.363,225,0.369,0.27862499999999996,0.52,13.4,2.3,5.3,1.0,6.9,0.55,0.26,5.3,,,7.5,4994420.0,63065000,0.0792,0,0,0,1,8902604.136684373,68.1625855053866,96.64039419080683
2015,TJ Warren,Pho,SF,22.0,47,22.8,47.4,19.9,64,0.703,371,0.52,70,0.4,0.46920634920634924,0.549,11.0,3.1,7.5,0.9,7.2,0.79,0.34,5.5,,,6.4,2041080.0,70000000,0.0292,0,0,1,0,3277799.530285714,58.186282425736806,79.58259104764008
2019,Chris Silva,Mia,F,23.9,44,7.9,16.4,17.2,55,0.673,75,0.64,3,0.0,0.6153846153846154,0.651,3.0,2.9,20.3,0.5,9.9,0.18,0.48,8.3,119.6,85.1,24.4,466918.0,109140000,0.0043,0,0,1,0,480924.6843687008,44.576392863297386,54.40025736483109
2013,Tony Wroten,Phi,SG,20.0,72,24.3,50.2,27.9,326,0.641,620,0.492,188,0.213,0.40230445544554455,0.493,13.0,3.2,7.0,3.0,21.2,1.08,0.22,8.2,,,17.7,1160040.0,58679000,0.0198,0,0,0,1,2222340.8128972887,52.58815622270002,73.74606109137477
2020,Matisse Thybulle,Phi,G-F,24.2,65,20.0,41.6,9.4,18,0.444,100,0.59,143,0.301,0.3313641975308642,0.508,3.9,1.9,5.3,1.0,6.3,1.62,1.09,3.9,103.6,100.2,11.3,2711280.0,109140000,0.0248,0,0,1,1,2792613.4315558,61.197651930658196,77.12627118931117
2015,Anthony Morrow,Okc,SG,30.0,68,13.6,28.4,16.9,39,0.744,128,0.445,205,0.385,0.28955705705705703,0.543,5.6,0.9,3.6,0.4,3.7,0.32,0.07,3.7,,,4.6,3344000.0,70000000,0.0478,0,0,0,1,5370177.371428571,63.51220637048709,87.62152792251501
2016,Brian Roberts,Cha,PG,31.0,41,10.1,21.1,17.9,39,0.846,78,0.372,44,0.386,0.30744262295081964,0.51,3.5,1.0,5.3,1.3,18.7,0.22,0.02,6.6,,,15.7,1050961.0,94143000,0.0112,0,0,0,1,1254928.4583452833,51.660971324983734,65.88270143356365
2019,Gary Clark,Hou,F,25.75,42,13.3,27.65,11.3,10,0.9285,22,0.6695,111,0.3515,0.25714326614750344,0.5674999999999999,3.75,2.55,10.25,0.44999999999999996,4.8,0.14,0.51,4.85,120.4,106.15,6.35,718765.0,109140000,0.0066,0,0,1,0,740326.6328568811,48.22805153819775,59.31625336997826
2014,Wayne Ellington,Lal,SG,27.0,65,25.8,53.7,18.7,64,0.813,374,0.439,243,0.37,0.33896434359805516,0.504,10.0,3.2,6.9,1.6,10.2,0.51,0.03,5.8,,,7.199999999999999,1063384.0,63065000,0.0169,0,0,0,1,1895492.7293427414,51.77053635674826,71.47396148025568
2016,Tony Allen,Mem,SG,35.0,71,27.0,56.2,17.9,130,0.615,541,0.479,54,0.278,0.4481428571428571,0.493,9.1,5.5,11.7,1.4,8.4,1.62,0.41,6.1,,,13.3,5000000.0,94143000,0.0531,0,0,0,1,5970385.477412023,68.175953559215,89.44344691839468
2018,Tyrone Wallace,Lac,G,24.84,62,10.1,21.1,18.7,57,0.526,198,0.444,19,0.211,0.41436175115207374,0.45,3.5,1.6,8.5,0.7,9.7,0.34,0.11,6.2,89.7,101.2,12.9,1349383.0,101869000,0.0132,0,0,0,1,1489064.784792233,54.036609913572185,68.15095466667916
2013,MarShon Brooks,Bos,SG,25.0,28,9.8,20.15,22.95,40,0.739,89,0.40700000000000003,23,0.5395,0.3798285984848485,0.546,4.75,1.7999999999999998,11.149999999999999,0.75,11.8,0.385,0.185,7.4,,,16.7,1276560.0,58679000,0.0218,0,0,0,1,2445563.418599499,53.501018493992724,75.14531166454036
2015,Patrick Patterson,Tor,PF,26.0,79,25.6,53.3,12.9,34,0.853,200,0.49,293,0.362,0.3063549695740365,0.534,6.9,4.3,9.7,1.2,7.1,0.67,0.41,5.1,,,11.3,6268675.0,70000000,0.0896,0,0,1,0,10066954.735,70.93322968104978,98.96241593174729
2016,Marcelo Huertas,Lal,PG,33.0,23,10.3,21.4,17.1,17,0.529,49,0.429,19,0.211,0.3386102941176471,0.417,2.7,1.0,5.5,2.3,30.9,0.43,0.09,7.1,,,20.1,1500000.0,94143000,0.0159,0,0,0,1,1791115.6432236067,55.07153330576574,70.68082706686599
2020,Damian Lillard,Por,G,30.84,67,35.8,74.6,31.4,482,0.927,630,0.519,704,0.391,0.34827736131934034,0.623,28.7,4.2,6.3,7.5,34.6,0.93,0.25,10.8,124.8,116.1,11.6,31626953.0,109140000,0.2898,0,0,0,1,32575703.633333337,93.88923448823749,123.98916847311354
2019,Lauri Markkanen,Chi,F-C,23.23,50,29.8,62.2,21.1,153,0.824,274,0.518,317,0.344,0.3324128595600677,0.56,14.7,6.3,11.6,1.5,7.6,0.84,0.48,7.0,107.9,107.5,11.0,5300400.0,109140000,0.0486,0,1,1,0,5459402.286970864,68.8777970868727,87.90257508609467
